sep=|
"Name"|"Current balance"|"Account"|"Transfers"|"Description"|"Payee"|"Category"|"Date"|"Time"|"Memo"|"Amount"|"Currency"|"Check #"|"Tags"
""|""|"Mar.NuBank"|""|"Nature Alimentos"|"Nature Alimentos"|"Trabalho > Alimentacao"|"02/26/2019"|"00:00"|""|"-9,49"|"BRL"|""|"Marcelo; "
""|""|"Mar.NuBank"|""|"Obra Social Santa Izab"|"OSSI - Restaurante"|"Diversao > Comer Fora"|"02/26/2019"|"00:00"|""|"-12,50"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Obra Social Santa Izab"|"OSSI - Restaurante"|"Diversao > Comer Fora"|"02/25/2019"|"00:00"|""|"-40,58"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Paypal -Yellow"|""|""|"02/25/2019"|"00:00"|""|"-40,00"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Charmoze Beleza"|""|""|"02/23/2019"|"00:00"|""|"-190,00"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Nature Alimentos"|"Nature Alimentos"|"Trabalho > Alimentacao"|"02/23/2019"|"00:00"|""|"-9,90"|"BRL"|""|"Marcelo; "
""|""|"Mar.NuBank"|""|"Big Box Supermercados"|"Supermercado Bigbox"|"Mercado > Superfluos > Other"|"02/23/2019"|"00:00"|""|"-19,90"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Big Box Supermercados"|"Supermercado Bigbox"|"Mercado > Basicos > Outros"|"02/22/2019"|"00:00"|""|"-8,79"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Espaco Grill"|""|""|"02/22/2019"|"00:00"|""|"-48,80"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Nature Alimentos"|"Nature Alimentos"|"Trabalho > Alimentacao"|"02/21/2019"|"00:00"|""|"-9,20"|"BRL"|""|"Marcelo; "
""|""|"Mar.NuBank"|""|"Nature Alimentos"|"Nature Alimentos"|"Trabalho > Alimentacao"|"02/20/2019"|"00:00"|""|"-11,58"|"BRL"|""|"Marcelo; "
""|""|"Mar.NuBank"|""|"Obra Social Santa Izab"|"OSSI - Restaurante"|"Diversao > Comer Fora"|"02/20/2019"|"00:00"|""|"-11,00"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Ossi"|""|""|"02/19/2019"|"00:00"|""|"-11,50"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Nature Alimentos"|"Nature Alimentos"|"Trabalho > Alimentacao"|"02/19/2019"|"00:00"|""|"-11,45"|"BRL"|""|"Marcelo; "
""|""|"Mar.NuBank"|""|"Nature Alimentos"|"Nature Alimentos"|"Trabalho > Alimentacao"|"02/16/2019"|"00:00"|""|"-8,65"|"BRL"|""|"Marcelo; "
""|""|"Mar.NuBank"|""|"Big Box Supermercados"|"Supermercado Bigbox"|"Mercado > Superfluos > Other"|"02/16/2019"|"00:00"|""|"-21,90"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Pao de Acucar Lj"|"Pao de Açucar"|"Mercado > Superfluos > Other"|"02/16/2019"|"00:00"|""|"-34,75"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Espaco Grill"|""|""|"02/15/2019"|"00:00"|""|"-42,30"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Paypal -Yellow"|""|""|"02/15/2019"|"00:00"|""|"-20,00"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Nazareth Cafe"|""|""|"02/15/2019"|"00:00"|""|"-23,00"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Ame Dig-Ame Digital"|"Lojas Americanas"|"Beleza > Produtos"|"02/14/2019"|"00:00"|""|"-376,90"|"BRL"|""|"Patrícia; "
""|""|"Mar.NuBank"|""|"Obra Social Santa Izab"|"OSSI - Restaurante"|"Diversao > Comer Fora"|"02/14/2019"|"00:00"|""|"-35,07"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"2081drogasil"|"Drogasil"|"Saude > Remedio"|"02/14/2019"|"00:00"|""|"-15,52"|"BRL"|""|"Patrícia; "
""|""|"Mar.NuBank"|""|"Obra Social Santa Izab"|"OSSI - Restaurante"|"Diversao > Comer Fora"|"02/14/2019"|"00:00"|""|"-14,00"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Nature Alimentos"|"Nature Alimentos"|"Trabalho > Alimentacao"|"02/13/2019"|"00:00"|""|"-9,75"|"BRL"|""|"Marcelo; "
""|""|"Mar.NuBank"|""|"Nature Alimentos"|"Nature Alimentos"|"Trabalho > Alimentacao"|"02/12/2019"|"00:00"|""|"-11,88"|"BRL"|""|"Marcelo; "
""|""|"Mar.NuBank"|""|"Sams Club Brasilia"|""|"Mercado > Basicos > Carnes, Mercado > Basicos > Outros, Mercado > Superfluos > Other, Mercado > Higiene, Mercado > Superfluos > Vinhos"|"02/11/2019"|"00:00"|""|"-680,35"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Nara Veiculos"|"Nara Veiculos"|"Automovel > Maintenance"|"02/09/2019"|"00:00"|""|"-2.200,00"|"BRL"|""|"Mitsubishi Outlander 2015; "
""|""|"Mar.NuBank"|""|"Est. Iguatemi"|"Shopping Iguatemi"|"Automovel > Estacionamento"|"02/09/2019"|"00:00"|""|"-13,00"|"BRL"|""|"Mitsubishi Outlander 2015; "
""|""|"Mar.NuBank"|""|"Nature Alimentos"|"Nature Alimentos"|"Trabalho > Alimentacao"|"02/09/2019"|"00:00"|""|"-13,35"|"BRL"|""|"Marcelo; "
""|""|"Mar.NuBank"|""|"Mc Donalds Exm"|"Mc Donalds"|"Diversao > Comer Fora"|"02/09/2019"|"00:00"|""|"-22,00"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Roupas"|"Lojas Renner"|"Vestuario > Roupas"|"02/08/2019"|"20:00"|""|"-29,90"|"BRL"|""|"Marcelo; "
""|""|"Mar.NuBank"|""|"Nature Alimentos"|"Nature Alimentos"|"Trabalho > Alimentacao"|"02/08/2019"|"00:00"|""|"-7,60"|"BRL"|""|"Marcelo; "
""|""|"Mar.NuBank"|""|"Big Box Supermercados"|""|"Mercado > Basicos > Outros, Mercado > Superfluos > Other, Mercado > Basicos > Leite"|"02/08/2019"|"00:00"|""|"-66,70"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Ossi"|""|""|"02/08/2019"|"00:00"|""|"-13,00"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Nature Alimentos"|"Nature Alimentos"|"Trabalho > Alimentacao"|"02/07/2019"|"00:00"|""|"-8,40"|"BRL"|""|"Marcelo; "
""|""|"Mar.NuBank"|"Mar.Caixa.0863.204081"|"NuBank Marcelo"|""|""|"02/06/2019"|"13:00"|""|"3.804,25"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Uber do Brasil Tecnolo"|""|""|"02/06/2019"|"00:00"|""|"-7,74"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Uber do Brasil Tecnolo"|""|""|"02/06/2019"|"00:00"|""|"-5,00"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Magazine Luiza"|"Magazine Luiza"|"Tech > Audio Video > Video Games > Jogos"|"02/06/2019"|"00:00"|""|"-46,44"|"BRL"|""|"PS4; "
""|""|"Mar.NuBank"|""|"Nature Alimentos"|"Nature Alimentos"|"Trabalho > Alimentacao"|"02/06/2019"|"00:00"|""|"-10,55"|"BRL"|""|"Marcelo; "
""|""|"Mar.NuBank"|""|"Uber do Brasil Tecnolo"|""|""|"02/06/2019"|"00:00"|""|"-190,00"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Uber do Brasil Tecnolo"|""|""|"02/05/2019"|"00:00"|""|"-5,00"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Uber do Brasil Tecnolo"|""|""|"02/05/2019"|"00:00"|""|"-13,49"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Nutrini Alimentos"|""|""|"02/05/2019"|"00:00"|""|"-8,65"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Marietta"|""|""|"02/05/2019"|"00:00"|""|"-58,20"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Big Box Supermercados"|""|"Mercado > Basicos > Leite, Mercado > Basicos > Outros"|"02/04/2019"|"00:00"|""|"-38,56"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Momento Alimentos e Se"|"Restaurante Mpog"|"Trabalho > Alimentacao"|"02/01/2019"|"01:00"|""|"-10,95"|"BRL"|""|"Marcelo; "
""|""|"Mar.NuBank"|""|"Nazareth Cafe"|"Nazareth Cafe"|"Diversao > Comer Fora"|"02/01/2019"|"01:00"|""|"-25,50"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Momento Alimentos e Se"|"Restaurante Mpog"|"Trabalho > Alimentacao"|"01/31/2019"|"01:00"|""|"-8,80"|"BRL"|""|"Marcelo; "
""|""|"Mar.NuBank"|""|"Momento Alimentos e Se"|"Restaurante Mpog"|"Trabalho > Alimentacao"|"01/29/2019"|"01:00"|""|"-9,35"|"BRL"|""|"Marcelo; "
""|""|"Mar.NuBank"|""|"Cinema"|"Kinoplex"|"Diversao > Cinema"|"01/29/2019"|"01:00"|"peixe urbano"|"-72,56"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Posto Cidade Nova"|""|"Automovel > Combustivel > Gasolina"|"01/28/2019"|"01:00"|""|"-214,16"|"BRL"|""|"Mitsubishi Outlander 2015; Viagem ES 201901; "
""|""|"Mar.NuBank"|""|""|"Estante Virtual"|"Criancas > Educacao > Material Escolar"|"01/28/2019"|"01:00"|""|"-20,28"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Comer Fora"|"Mcdonalds"|"Diversao > Comer Fora"|"01/28/2019"|"01:00"|""|"-61,80"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Gasolina"|""|"Automovel > Combustivel > Gasolina"|"01/28/2019"|"01:00"|""|"-140,03"|"BRL"|""|"Mitsubishi Outlander 2015; Viagem ES 201901; "
""|""|"Mar.NuBank"|""|""|"Estante Virtual"|"Criancas > Educacao > Material Escolar"|"01/28/2019"|"01:00"|""|"-35,55"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Comer Fora"|""|"Diversao > Comer Fora"|"01/28/2019"|"01:00"|""|"-60,20"|"BRL"|""|"Viagem ES 201901; "
""|""|"Mar.NuBank"|""|""|"Estante Virtual"|"Criancas > Educacao > Material Escolar"|"01/28/2019"|"01:00"|""|"-63,59"|"BRL"|""|""
""|""|"Mar.NuBank"|""|""|"Estante Virtual"|"Criancas > Educacao > Material Escolar"|"01/28/2019"|"01:00"|""|"-38,45"|"BRL"|""|""
""|""|"Mar.NuBank"|""|""|"Estante Virtual"|"Criancas > Educacao > Material Escolar"|"01/28/2019"|"01:00"|""|"-21,85"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Comer Fora"|""|"Diversao > Comer Fora"|"01/26/2019"|"01:00"|""|"-10,70"|"BRL"|""|"Viagem ES 201901; "
""|""|"Mar.NuBank"|""|"Remedios e Farmacia"|"Farmacia Emanuele"|"Criancas > Remedios e Farmacia"|"01/26/2019"|"01:00"|""|"-23,30"|"BRL"|""|"Viagem ES 201901; "
""|""|"Mar.NuBank"|""|"Menu Buffet e Refeicoe"|""|"Diversao > Comer Fora"|"01/22/2019"|"01:00"|""|"-8,00"|"BRL"|""|"Viagem ES 201901; "
""|""|"Mar.NuBank"|""|"Extrabom Supermecados"|""|"Diversao > Comer Fora"|"01/21/2019"|"01:00"|""|"-19,71"|"BRL"|""|"Viagem ES 201901; "
""|""|"Mar.NuBank"|""|"Menu Buffet e Refeicoe"|""|"Diversao > Comer Fora"|"01/21/2019"|"01:00"|""|"-10,00"|"BRL"|""|"Viagem ES 201901; "
""|""|"Mar.NuBank"|""|"Pag*Casamarracini"|""|"Diversao > Comer Fora"|"01/21/2019"|"01:00"|""|"-271,70"|"BRL"|""|"Viagem ES 201901; "
""|""|"Mar.NuBank"|""|"Menu Buffet e Refeicoe"|""|"Diversao > Comer Fora"|"01/21/2019"|"01:00"|""|"-16,00"|"BRL"|""|"Viagem ES 201901; "
""|""|"Mar.NuBank"|""|"Posto Combustivel Cont"|""|"Automovel > Combustivel > Gasolina"|"01/19/2019"|"01:00"|""|"-102,57"|"BRL"|""|"Mitsubishi Outlander 2015; Viagem ES 201901; "
""|""|"Mar.NuBank"|""|"Lanchonete Rest Peq P"|""|"Diversao > Comer Fora"|"01/19/2019"|"01:00"|""|"-102,69"|"BRL"|""|"Viagem ES 201901; "
""|""|"Mar.NuBank"|""|"Rango do Rei"|""|"Diversao > Comer Fora"|"01/18/2019"|"01:00"|""|"-44,51"|"BRL"|""|"Viagem ES 201901; "
""|""|"Mar.NuBank"|""|"Posto Jk"|""|"Diversao > Comer Fora"|"01/18/2019"|"01:00"|""|"-24,50"|"BRL"|""|"Viagem ES 201901; "
""|""|"Mar.NuBank"|""|"Beira Rio Alimentos"|""|"Diversao > Comer Fora"|"01/18/2019"|"01:00"|""|"-68,00"|"BRL"|""|"Viagem ES 201901; "
""|""|"Mar.NuBank"|""|"Posto Beira Rio"|""|"Automovel > Combustivel > Gasolina"|"01/18/2019"|"01:00"|""|"-213,87"|"BRL"|""|"Mitsubishi Outlander 2015; Viagem ES 201901; "
""|""|"Mar.NuBank"|""|"Big Box Supermercados"|"Supermercado Bigbox"|"Mercado > Basicos > Outros"|"01/17/2019"|"01:00"|""|"-52,90"|"BRL"|""|"Viagem ES 201901; "
""|""|"Mar.NuBank"|""|"Big Box Supermercados"|"Supermercado Bigbox"|"Mercado > Basicos > Outros"|"01/15/2019"|"01:00"|""|"-35,14"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Itunes.Com/Bill"|"Apple"|"Tech > Apps e Software"|"01/14/2019"|"01:00"|"air display"|"-37,90"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Sc Brasilia Aguas Clar"|"Walmart"|"Mercado > Basicos > Outros"|"01/14/2019"|"01:00"|""|"-171,51"|"BRL"|""|"Viagem ES 201901; "
""|""|"Mar.NuBank"|""|"Outback Bz 64 Aguas Cl"|"Outback"|"Diversao > Comer Fora"|"01/14/2019"|"01:00"|""|"-315,37"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Big Box Supermercados"|""|"Mercado > Basicos > Outros, Mercado > Basicos > Carnes, Mercado > Basicos > Leite"|"01/12/2019"|"01:00"|""|"-101,69"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Cine Drive-In"|"Cine Drivein"|"Diversao > Cinema"|"01/12/2019"|"01:00"|""|"-70,00"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Riachuelo"|"Riachuelo"|"Presentes Dados"|"01/12/2019"|"01:00"|""|"-199,60"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Nara Veiculos"|"Nara Veículos"|"Automovel > Maintenance"|"01/11/2019"|"01:00"|""|"-1.000,00"|"BRL"|""|"Mitsubishi Outlander 2015; "
""|""|"Mar.NuBank"|"Mar.Caixa.0863.204081"|"NuBank Marcelo"|""|""|"01/10/2019"|"13:00"|""|"5.327,03"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Uber do Brasil Tecnolo"|"Uber"|"Transportation"|"01/10/2019"|"01:00"|""|"-3,00"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Uber do Brasil Tecnolo"|"Uber"|"Transportation"|"01/10/2019"|"01:00"|""|"-16,64"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Comer Fora"|"Nazareth Cafe"|"Diversao > Comer Fora"|"01/09/2019"|"01:00"|""|"-37,95"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Momento Alimentos e Se"|"Restaurante Mpog"|"Trabalho > Alimentacao"|"01/04/2019"|"01:00"|""|"-9,88"|"BRL"|""|"Marcelo; "
""|""|"Mar.NuBank"|""|"Comer Fora"|"Mcdonalds"|"Diversao > Comer Fora"|"01/04/2019"|"01:00"|""|"-44,70"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Nature Alimentos"|"Nature Alimentos"|"Trabalho > Alimentacao"|"01/03/2019"|"01:00"|""|"-9,35"|"BRL"|""|"Marcelo; "
""|""|"Mar.NuBank"|""|"Dsc Ovos"|""|""|"12/31/2018"|"01:00"|""|"-21,00"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Ossi"|"Restaurante Ossi"|"Diversao > Comer Fora"|"12/31/2018"|"01:00"|""|"-53,13"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Big Box Supermercados"|"Supermercado Bigbox"|"Mercado > Superfluos > Vinhos"|"12/31/2018"|"01:00"|""|"-41,38"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"CrÃ©dito de ""Peixe Urbano"""|""|""|"12/31/2018"|"01:00"|""|"66,06"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Casa Biscoitos Mineiro"|""|"Diversao > Festinha"|"12/31/2018"|"01:00"|"luiza"|"-145,79"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Am Panificacao"|""|"Diversao > Festinha"|"12/31/2018"|"01:00"|"luiza"|"-152,30"|"BRL"|""|"Luiza; "
""|""|"Mar.NuBank"|""|"Pag*Saraiva161"|"Livraria Saraiva"|"Criancas > Livrinhos"|"12/28/2018"|"01:00"|""|"-59,30"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Mc Donalds Exm"|"Mc Donalds"|"Diversao > Comer Fora"|"12/28/2018"|"01:00"|""|"-97,50"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Peixe Urbano"|""|""|"12/27/2018"|"01:00"|""|"-66,06"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Big Box Supermercados"|"Supermercado Bigbox"|"Mercado > Basicos > Carnes, Mercado > Basicos > Leite, Mercado > Basicos > Outros"|"12/24/2018"|"01:00"|""|"-166,06"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"2081drogasil"|"Drogasil"|"Saude > Remedio"|"12/24/2018"|"01:00"|""|"-37,58"|"BRL"|""|"Marcelo; "
""|""|"Mar.NuBank"|""|"Ossi"|"Restaurante Ossi"|"Diversao > Comer Fora"|"12/24/2018"|"01:00"|""|"-61,11"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Nazareth Cafe"|"Nazareth Cafe"|"Diversao > Comer Fora"|"12/22/2018"|"01:00"|""|"-23,00"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Espaco Grill"|""|""|"12/22/2018"|"01:00"|""|"-37,00"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Uber do Brasil Tecnolo"|""|""|"12/22/2018"|"01:00"|""|"-5,00"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Uber do Brasil Tecnolo"|""|""|"12/22/2018"|"01:00"|""|"-12,44"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Mc Donalds Exm"|"Mc Donalds"|"Diversao > Comer Fora"|"12/22/2018"|"01:00"|""|"-14,90"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Ossi"|"Restaurante Ossi"|"Diversao > Comer Fora"|"12/21/2018"|"01:00"|""|"-31,00"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Ossi"|"Restaurante Ossi"|"Diversao > Comer Fora"|"12/21/2018"|"01:00"|""|"-11,00"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Nature Alimentos"|"Nature Alimentos"|"Trabalho > Alimentacao"|"12/20/2018"|"01:00"|""|"-6,40"|"BRL"|""|"Marcelo; "
""|""|"Mar.NuBank"|""|"2081drogasil"|"Drogasil"|"Saude > Remedio"|"12/20/2018"|"01:00"|""|"-17,04"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Big Box Supermercados"|"Supermercado Bigbox"|"Mercado > Basicos > Outros, Mercado > Basicos > Leite, Mercado > Superfluos > Other"|"12/20/2018"|"01:00"|""|"-85,15"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Francisco Edvando Lope"|""|""|"12/19/2018"|"01:00"|""|"-95,19"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Nature Alimentos"|"Nature Alimentos"|"Trabalho > Alimentacao"|"12/19/2018"|"01:00"|""|"-10,28"|"BRL"|""|"Marcelo; "
""|""|"Mar.NuBank"|""|"Nature Alimentos"|"Nature Alimentos"|"Trabalho > Alimentacao"|"12/18/2018"|"01:00"|""|"-7,88"|"BRL"|""|"Marcelo; "
""|""|"Mar.NuBank"|""|"Big Box Supermercados"|""|""|"12/18/2018"|"01:00"|""|"-55,74"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Pao de Acucar Lj"|"Pao de Açucar"|"Mercado > Superfluos > Other"|"12/18/2018"|"01:00"|""|"-13,29"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Groupon"|""|""|"12/17/2018"|"01:00"|""|"-19,05"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Ossi"|"Restaurante Ossi"|"Diversao > Comer Fora"|"12/17/2018"|"01:00"|""|"-69,80"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Pao de Acucar Lj"|"Pao de Açucar"|"Mercado > Basicos > Outros, Mercado > Basicos > Carnes"|"12/17/2018"|"01:00"|""|"-72,64"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Nature Alimentos"|"Nature Alimentos"|"Trabalho > Alimentacao"|"12/15/2018"|"01:00"|""|"-6,94"|"BRL"|""|"Marcelo; "
""|""|"Mar.NuBank"|""|"Peixe Urbano"|""|""|"12/15/2018"|"01:00"|""|"-79,26"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Sesc Ctslpf Online"|"SESC - Praia Formosa"|"Diversao > Hospedagem"|"12/14/2018"|"01:00"|""|"-2.540,00"|"BRL"|""|"Viagem ES 201901; "
""|""|"Mar.NuBank"|""|"Nazareth Cafe"|"Nazareth Cafe"|"Diversao > Comer Fora"|"12/14/2018"|"01:00"|""|"-25,30"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Espaco Grill"|""|""|"12/14/2018"|"01:00"|""|"-36,70"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Sesc Mg*Egdsb2c"|"SESC - Contagem"|"Diversao > Hospedagem"|"12/14/2018"|"01:00"|""|"-215,00"|"BRL"|""|"Viagem ES 201901; "
""|""|"Mar.NuBank"|""|"Ossi"|"Restaurante Ossi"|"Diversao > Comer Fora"|"12/14/2018"|"01:00"|""|"-12,00"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Ame Dig-Ame Digital"|""|""|"12/14/2018"|"01:00"|""|"-127,98"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Picpay*Jj6 Marceloca"|""|""|"12/13/2018"|"01:00"|""|"-20,00"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"IOF de ""Amzn Digital*M04fy6rq0"""|""|""|"12/12/2018"|"01:00"|""|"-5,18"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Praline Conf Suica"|""|""|"12/12/2018"|"01:00"|""|"-108,30"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Amzn Digital*M04fy6rq0"|""|""|"12/12/2018"|"01:00"|""|"-81,15"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Nature Alimentos"|"Nature Alimentos"|"Trabalho > Alimentacao"|"12/12/2018"|"01:00"|""|"-9,21"|"BRL"|""|"Marcelo; "
""|""|"Mar.NuBank"|""|"Nature Alimentos"|"Nature Alimentos"|"Trabalho > Alimentacao"|"12/11/2018"|"01:00"|""|"-10,55"|"BRL"|""|"Marcelo; "
""|""|"Mar.NuBank"|""|"Ossi"|"Restaurante Ossi"|"Diversao > Comer Fora"|"12/11/2018"|"01:00"|""|"-16,00"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Giraffas"|""|""|"12/10/2018"|"01:00"|""|"-23,80"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Peixe Urb"|""|""|"12/10/2018"|"01:00"|""|"-39,80"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Pao de Ac"|"Pao de Açucar"|"Mercado > Basicos > Leite, Mercado > Basicos > Outros"|"12/10/2018"|"01:00"|""|"-30,46"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Estapar Shop Pier 21 C"|""|""|"12/10/2018"|"01:00"|""|"-17,50"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Restauran"|""|""|"12/08/2018"|"01:00"|""|"-10,68"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Ossi"|"Restaurante Ossi"|"Diversao > Comer Fora"|"12/08/2018"|"01:00"|""|"-9,50"|"BRL"|""|""
""|""|"Mar.NuBank"|"Mar.Caixa.0863.204081"|"PAG BOLETO"|""|""|"12/07/2018"|"13:00"|"201812"|"1.066,90"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Espaco Gr"|""|""|"12/07/2018"|"01:00"|""|"-29,00"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Nazareth Cafe"|"Nazareth Cafe"|"Diversao > Comer Fora"|"12/07/2018"|"01:00"|""|"-25,30"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Mb Parking"|""|"Automovel > Estacionamento"|"12/06/2018"|"01:00"|""|"-15,90"|"BRL"|""|"Mitsubishi Outlander 2015; "
""|""|"Mar.NuBank"|""|"Marietta"|""|""|"12/06/2018"|"01:00"|""|"-23,90"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Comper Loja"|"Supermercado Comper"|"Mercado > Basicos > Carnes"|"12/05/2018"|"01:00"|""|"-18,99"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Ossi"|"Restaurante Ossi"|"Diversao > Comer Fora"|"12/05/2018"|"01:00"|""|"-13,00"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Momento Alimentos e Se"|""|""|"12/05/2018"|"01:00"|""|"-6,81"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Nature Alimentos"|"Nature Alimentos"|"Trabalho > Alimentacao"|"12/04/2018"|"01:00"|""|"-25,10"|"BRL"|""|"Marcelo; "
""|""|"Mar.NuBank"|""|"Atacadao Dia A Dia"|""|""|"12/03/2018"|"01:00"|""|"-106,91"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Burger King Pier21"|"Burger King"|"Diversao > Comer Fora"|"12/01/2018"|"01:00"|""|"-35,80"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Estapar Shop Pier 21 C"|""|""|"12/01/2018"|"01:00"|""|"-22,50"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Ossi"|"Restaurante Ossi"|"Diversao > Comer Fora"|"12/01/2018"|"01:00"|""|"-25,06"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Cinemark 720 Pier21 Bs"|""|""|"12/01/2018"|"01:00"|""|"-109,50"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Nazareth Cafe"|"Nazareth Cafe"|"Diversao > Comer Fora"|"11/30/2018"|"01:00"|""|"-22,00"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Espaco Gr"|"Espaco Grill Corporate"|"Diversao > Comer Fora"|"11/30/2018"|"01:00"|""|"-45,00"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Momento Alimentos e Se"|"Restaurante Mpog"|"Trabalho > Alimentacao"|"11/29/2018"|"01:00"|""|"-9,35"|"BRL"|""|"Marcelo; "
""|""|"Mar.NuBank"|""|"Pao de Ac"|""|""|"11/28/2018"|"01:00"|""|"-41,67"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Ossi"|"OSSI - Restaurante"|"Diversao > Comer Fora"|"11/28/2018"|"01:00"|""|"-66,17"|"BRL"|""|""
""|""|"Mar.NuBank"|""|"Restauran"|""|""|"11/27/2018"|"01:00"|""|"-9,20"|"BRL"|""|""
